QUESTION	Q_UNDERGOER	Q_ENABLER	Q_TRIGGER	Q_RESULT	Q_UNDERSPECIFIED	ANSWER_CHOICE	ANSWER_SENTENCE	A_UNDERGOER	A_ENABLER	A_TRIGGER	A_RESULT	A_UNDERSPECIFIED	UNDERGOER_SCORE	ENABLER_SCORE	TRIGGER_SCORE	RESULT_SCORE	UNDERSPECIFIED_SCORE	CORRECT_ANSWER
<span class="blank"> </span> is a process in the water cycle, where water vapor rises into the atmosphere. 	None	None	process in the water cycle	the	None	evaporation	Evaporation and condensation are two processes through which matter changes from one state to another.	matter	None	evaporation | changes	one state to another	None	nan	nan	0.220098615461	0	nan	condensation
<span class="blank"> </span> is a process in the water cycle, where water vapor rises into the atmosphere. 	None	None	process in the water cycle	the	None	evaporation	Evaporation involves changing water from its liquid state to a gaseous state (vapor)	water liquid state	None	evaporation | changing	gaseous state vapor	None	nan	nan	0.220098615461	0	nan	condensation
<span class="blank"> </span> is a process in the water cycle, where water vapor rises into the atmosphere. 	None	None	process in the water cycle	the	None	evaporation	Evaporation is a type of vaporization of a liquid that occurs from the surface of a liquid into a gaseous phase that is not saturated with the evaporating substance.	liquid	None	evaporation | vaporization	gaseous phase	surface of a liquid	nan	nan	0.220098615461	0	nan	condensation
<span class="blank"> </span> is a process in the water cycle, where water vapor rises into the atmosphere. 	None	None	process in the water cycle	the	None	evaporation	Evaporation is the process of a substance in a liquid state changing to a gaseous state due to an increase in temperature and/or pressure.	substance liquid state	increase in temperature and/or pressure	process | changing | evaporation	gaseous state	None	nan	nan	0.220098615461	0	nan	condensation
<span class="blank"> </span> is a process in the water cycle, where water vapor rises into the atmosphere. 	None	None	process in the water cycle	the	None	evaporation	In evaporation, matter changes from a liquid to a gas.	matter liquid	None	evaporation | changes	gas	None	nan	nan	0.220098615461	0	nan	condensation
<span class="blank"> </span> is a process in the water cycle, where water vapor rises into the atmosphere. 	None	None	process in the water cycle	the	None	evaporation	Liquid water changing to water vapor is evaporation.	Liquid water	None	changing | evaporation	water vapor	None	nan	nan	0.220098615461	0	nan	condensation
<span class="blank"> </span> is a process in the water cycle, where water vapor rises into the atmosphere. 	None	None	process in the water cycle	the	None	evaporation	Surface water is evaporated from the earth by the energy of the sun.	Surface water	energy of the sun	evaporated		from the earth	nan	nan	0	0	nan	condensation
<span class="blank"> </span> is a process in the water cycle, where water vapor rises into the atmosphere. 	None	None	process in the water cycle	the	None	evaporation	The change of a liquid into a vapor at a temperature below the boiling point.	liquid	temperature below the boiling point	change	vapor	None	nan	nan	0.0330578512397	0	nan	condensation
<span class="blank"> </span> is a process in the water cycle, where water vapor rises into the atmosphere. 	None	None	process in the water cycle	the	None	evaporation	The change of state from water to water vapor is called evaporation.	water	None	change of state | evaporation	water vapor	None	nan	nan	0.220098615461	0	nan	condensation
<span class="blank"> </span> is a process in the water cycle, where water vapor rises into the atmosphere. 	None	None	process in the water cycle	the	None	evaporation	The changing of a liquid into a gas, often under the influence of heat (as in the boiling of water).	liquid	heat	changing	gas	None	nan	nan	0.0330578512397	0	nan	condensation
<span class="blank"> </span> is a process in the water cycle, where water vapor rises into the atmosphere. 	None	None	process in the water cycle	the	None	evaporation	The energy from the sun heated the water and caused it to evaporate - change from liquid water to water vapor.	liquid water	energy from the sun	change | evaporate	water vapor	None	nan	nan	0.0107407115159	0	nan	condensation
<span class="blank"> </span> is a process in the water cycle, where water vapor rises into the atmosphere. 	None	None	process in the water cycle	the	None	evaporation	The process of liquid water changing into water vapor is called evaporation.	liquid water	None	process | evaporation | changing	water vapor	None	nan	nan	0.220098615461	0	nan	condensation
<span class="blank"> </span> is a process in the water cycle, where water vapor rises into the atmosphere. 	None	None	process in the water cycle	the	None	evaporation	The water evaporated back into water vapor in the air.	water	None	evaporated	water vapor	in the air	nan	nan	0	0	nan	condensation
<span class="blank"> </span> is a process in the water cycle, where water vapor rises into the atmosphere. 	None	None	process in the water cycle	the	None	evaporation	Water evaporates as water vapor into the air.	Water	None	evaporates	water vapor	into the air	nan	nan	0	0	nan	condensation
<span class="blank"> </span> is a process in the water cycle, where water vapor rises into the atmosphere. 	None	None	process in the water cycle	the	None	evaporation	Water from the oceans enters the atmosphere through evaporation.	Water	None	evaporation		the atmosphere	nan	nan	0.220098615461	0	nan	condensation
<span class="blank"> </span> is a process in the water cycle, where water vapor rises into the atmosphere. 	None	None	process in the water cycle	the	None	condensation	Condensation is defined as the phase change from gas (vapor) to liquid.	gas	None	phase change	liquid	None	nan	nan	0.0998735704277	0	nan	condensation
<span class="blank"> </span> is a process in the water cycle, where water vapor rises into the atmosphere. 	None	None	process in the water cycle	the	None	condensation	condensation is the process in which water vapor in the air is changed into liquid water.	water vapor	None	condensation	liquid water	in the air	nan	nan	0.0652144045811	0	nan	condensation
<span class="blank"> </span> is a process in the water cycle, where water vapor rises into the atmosphere. 	None	None	process in the water cycle	the	None	condensation	Water vapour condenses to liquid water.	Water vapour	None	condenses	liquid water	None	nan	nan	0	0	nan	condensation
<span class="blank"> </span> is a process in the water cycle, where water vapor rises into the atmosphere. 	None	None	process in the water cycle	the	None	condensation	Water drops on the outside of a cold glass of water are condensed water.	water	None	condensed	Water drops	cold glass of water	nan	nan	0	0	nan	condensation
<span class="blank"> </span> is a process in the water cycle, where water vapor rises into the atmosphere. 	None	None	process in the water cycle	the	None	condensation	The water in a cloud comes from water vapor in the air that has condensed.	water vapor	None	condensed	water	None	nan	nan	0	0	nan	condensation
<span class="blank"> </span> is a process in the water cycle, where water vapor rises into the atmosphere. 	None	None	process in the water cycle	the	None	condensation	The condensed water molecules form liquid water droplets.	water molecules	None	condensed | form	liquid water	None	nan	nan	7.43737211631e-07	0	nan	condensation
<span class="blank"> </span> is a process in the water cycle, where water vapor rises into the atmosphere. 	None	None	process in the water cycle	the	None	precipitation	precipitation Water falling to the Earth.	Water	None	precipitation | falling		the earth [destination]	nan	nan	0.175642487899	0	nan	condensation
<span class="blank"> </span> is a process in the water cycle, where water vapor rises into the atmosphere. 	None	None	process in the water cycle	the	None	precipitation	The plant will then use the stored water in times or seasons of low precipitation.	None	None	precipitation		None	nan	nan	0.175642487899	0	nan	condensation
<span class="blank"> </span> is a process in the water cycle, where water vapor rises into the atmosphere. 	None	None	process in the water cycle	the	None	precipitation	precipitation Water that falls to the Earth from the sky.	Water	None	falls		sky [source] earth[destination]	nan	nan	0	0	nan	condensation
