physical change	molecule object wave system		change			A change in the physical state of a molecule, object, wave or system.
reproduce | reproduction | reproducing			reproduce	Plant		Plant or animal species that utilize this strategy reproduce rapidly and tend to be small and mobile.
reproduce | reproduction | reproducing			reproduce	plant		During the second season , a new plant grows from the root and develops flowers that set seed to reproduce the plant.
reproduce | reproduction | reproducing	plants		reproduce			Chlamydospores of Fusarium can germinate and reproduce near seed and roots of many nonhost plants as well as organic matter.
reproduce | reproduction | reproducing	their own kind		reproduce	plant		You have faith that , when you plant seeds , they will reproduce of their own kind.
reproduce | reproduction | reproducing	plants		reproduce	plant		These insects , as well as other animals like birds and bats , help plants reproduce by transferring pollen from one plant to another.
reproduce | reproduction | reproducing		rapidly	reproduce	plant		However , milfoil is able to reproduce very successfully and rapidly through the formation of plant fragments.
reproduce | reproduction | reproducing			reproduce	plant		to reproduce ( itself ) ; multiply : said of a plant or animal.
reproduce | reproduction | reproducing		rhizomes	reproduce	plant		The plant can reproduce vegetatively by rhizomes and produces seeds that drop near the parent plant.
reproduce | reproduction | reproducing	Plants		reproduce			CE/TN Concept Fb : Plants reproduce and grow in various ways.
reproduce | reproduction | reproducing			reproduce	plant		By propagating asexually ( cloning ) , we reproduce the `` mother '' plant.
reproduce | reproduction | reproducing		energy	reproduce			`` We 're really trying to reproduce the energy source of the universe , '' Barnard said.
reproduce | reproduction | reproducing		energy	reproduce			On stage , they reproduce their techno-flavoured-metal sound with energy and enthusiasm.
reproduce | reproduction | reproducing		energy	reproduce			It has to be carrying a memory molecule that tells it how to reproduce itself and also how to get energy.
reproduce | reproduction | reproducing		energy	reproduce			Agents having hight energy can reproduce themselves and others having low energy may die.
reproduce | reproduction | reproducing		energy	reproduce			In the similar way to fish search , agents reproduce themselves or die dependingand others having low energy may die.
reproduce | reproduction | reproducing		energy	reproduce			In order for the energy analysis to correctly reproduce the total energy , we must ensure that the charge of nitrogen is.
reproduce | reproduction | reproducing		energy	reproduce			Perhaps the new theories indicate that the clays actually reproduce , somehow using energy to feed off the `` parent '' rock.
reproduce | reproduction | reproducing		energy	reproduce			We know that no engine that is able to reproduce in full effect a whole burnt energy ( fire ) of used gasoline exists.
reproduce | reproduction | reproducing		energy	reproduce			It will be of interest to see how well theory can reproduce the isomer preference energy.
reproduce | reproduction | reproducing		energy	reproduce			Be able to reproduce graph a ) If energy of products lower than reactants -- > exergonic rxn.
reproduce | reproduction | reproducing	plants		reproduce			Bacteriologist study how bacteria infect humans , animals and plants , reproduce and cause disease.
reproduce | reproduction | reproducing		energy	reproduce			When a negative energy takes form , to maintain , reproduce , and expand itself.
reproduce | reproduction | reproducing		energy	reproduce			Explain how , with no nucleus or membrane-bound organelles , monerans reproduce themselves and obtain energy to carry on metabolism.
reproduce | reproduction | reproducing		energy	reproduce			( Correct Spelling Counts ) digest hunt living first Amoeba reproduce eliminate simplest energy microscope.
reproduce | reproduction | reproducing		energy	reproduce			However , if the energy resolution is strongly energy dependent , the measured spectra do not reproduce the true spectra.
reproduce | reproduction | reproducing		energy	reproduce			The claim that Mills 's theory can correctly reproduce the known energy levels of hydrogen is completely without merit.
reproduce | reproduction | reproducing		energy	reproduce			Refined waveform and randomized frequencies to more closely reproduce the Qi vital energy generated by Qi Gong Masters-Practitioners.
reproduce | reproduction | reproducing		energy	reproduce			These calculations can not reproduce the energy and angle dependence of the data.
reproduce | reproduction | reproducing		energy	reproduce			Being efficient at reproduction means living long enough to reproduce , which means making efficient use of energy.
reproduce | reproduction | reproducing		energy	reproduce			Agents can only reproduce with enough energy.
reproduce | reproduction | reproducing		energy	reproduce			Not even the best printed version can reproduce the beauty , elegance , force and energy of his handwriting.
reproduce | reproduction | reproducing		energy	reproduce			It can reproduce itself , use energy and adapt to its environment , after all.
reproduce | reproduction | reproducing		energy	reproduce			We did n't have to reproduce our energy , which is what usually happens when you work with a big outside producer.
