eclipse	Moon	passes between Earth and Sun	eclipse of the sun			An eclipse of the Sun can only occur at New Moon when the Moon passes between Earth and Sun.
rain	water		fall			At first , it will just fall apart in the water , then it will form a soft , squishy ball.
rain	Water		fall			Water would fall on the mountains , and they would n't erode.
rain	water		fall			If the water droplets get big enough , some of them might fall to the bottom of the bottle.
rain	water		fall			When the eggs hatch into tiny brown tadpoles , they fall into the water below.
rain	water		fall			The wahoo and other wandering species disappear in the fall when the water drops to the 69-degree mark.
rain	water		fall			Small mammals and water fowl can also fall prey to the Pike.
rain	water	condensed	fall			Some clear plastics do not wet well and the condensed droplets of distilled water fall off before reaching the bowl.
rain	water		fall			As the temperatures fall , spray your snowman lightly with warm water.
rain	water		fall			About 30,000 cubic miles of water fall as rain and snow on the earth s land areas each year.
rain	water		falls			When the water falls on ground higher than sea level , the water collects and begins to flow down from the higher level to sea level.
rain	water		fall			We continue along the river to the Ala-Kul Lake with impressive views of the water fall - the Ala-Kiol Lake tumbling from the rocks.
rain	water		fall			Sure enough , a rock will fall through fire , air , and water , and come to rest on the bottom with the other earthly substances.
rain	water		fall			Deciding that earth is more waterlike than airlike , it seemed obvious that earth would fall faster through air than water.
rain	water		fall			He correctly observed that heavy objects fall faster in water but incorrectly generalized to air.
rain	water		fall			Go to the top of the water fall.
rain	water		fall			&#148; Bulgur said sulfur deposits that fall directly in the water increase acid levels and damage the gills of fish.
rain	water		fall			With the children each standing inside a hoop , ask them to imagine they 're on an island and must not fall `` into the water.
rain	water		fall			They ca n't go home , and talks of seeing the water fall is nothing but talk.
rain	water		fall			You can also score one point if you cause the other rider to fall off their tube into the water.
rain	water		fall			The fall of dropping water wears away the stone.
rain	water		fall			The weight is too much for him - and for the anchor rope - and they both fall into the water.
rain	water		fall			You can check on rain fall and water quality.
rain	water		fall			All kinds of animals , from a bee to a frog , fall into the water , making their own distinctive noises as they get wet.
rain	water		fall			Finally , in space , since water does not fall downward , it does not return to the soil or substrate.
rain	water		fall			Lighted tennis courts : Two swimming pools with a connecting water slide , and a hot tub under a water fall.
rain	water		fall			Well if you were on those platforms out there and he nailed you with one you would fall into the water having to go back a long way.
rain	water		fall			Generally , drought response measures fall into two broad categories : water supply and demand management.
rain	water		fall			Note rock bridge over man made water fall.
rain	water		fall			`` Almost every trail you ride ( hence the name Tell-u-ride ) has a gigantic water fall.
rain	water		fall			The most dramatic water fall viewing occurs during wet times of the year.
rain	water		fall			Add an equal volume of water to the acetone and the crystals will fall out of solution.
rain	water		fall			( 7 ) No free fall of water or slops is permitted.
rain	water		fall			The resulting fall in water > tables will eventually reduce irrigation water supplies , threatening Ind > ia 's food security.
rain	water		fall			Some studies estimate the number of people who fall ill each year from contaminated drinking water is between 900,000 and 2 million.
rain	water		fall			We also fall short in protecting surface and ground water sources from contamination.
rain	water		fall			If the flies are too small , put two on the hook , as these insects frequently fall into the water in couples.
rain	water		fall			Bits of it fall off and flow out the hot water port , causing your problem.
rain	water		fall			Make it fall in the water and ride it to the right ; you will find a free life.
rain	water		fall			Not to mention the pond with koi carp and the water fall inside.
rain	water		fall			The first business was the Waterville Mills which operated its grinding stones with power from a ten-foot fall of water.
rain	Water		fall			Water tables fall and fossil fuels are wasted in the United States.
rain	water		fall			Despite this abundance , water does not fall evenly over the earth 's surface.
rain	Water		Fall			First , Disco Inferno , Free Fall and Under Water cheat options can now be collected when earned.
rain	water		fall			Each year great quantities of water fall on the earth 's land surface.
rain	water		fall			The water level will fall.
rain	water		fall			These rising costs would ultimately have to fall on all water users.
rain	water		fall			We went up too the water fall it was beautiful.
rain	water		fall			`` People fall in love with the white sand , the turquoise water of Cancun , and then want a more Mexican holiday experience.
rain	water		fall			Insects fall off the vegetation and into the water , providing food for the fish.
rain	water		fall			Loosen all backpack straps so that if you fall in the water , you 're pack wo n't drag you down.
rain	Water		fall			Water prices can now fall.
rain	water		fall			He nearly read his eyes out and had for a time to fall back on darkness and applications of cold water.
rain	water		fall			Foam collar prevents the pump from sinking should it fall into the water.
rain	water		fall			If you fall into the water , there are the two wind pipes per team as water entrances , as in the original map.
